Wall time,Step,Value
1621657644.9320767,175,23.428571701049805
1621657645.6212077,425,21.100000381469727
1621657646.311044,500,18.185184478759766
1621657646.7084029,650,15.357142448425293
1621657647.7209728,1050,13.571428298950195
1621657647.8187602,1100,13.518518447875977
1621657647.9183605,1150,13.279069900512695
1621657647.9605489,1175,13.14606761932373
1621657648.0472817,1225,12.946808815002441
1621657648.309589,1375,10.979999542236328
1621657648.354354,1400,10.949999809265137
1621657648.4503658,1450,10.539999961853027
1621657648.7959745,1675,11.199999809265137
1621657649.0257215,1825,11.260000228881836
1621657649.0667648,1850,11.220000267028809
1621657649.1072042,1875,11.239999771118164
1621657649.1445894,1900,11.25
1621657649.322531,2025,11.630000114440918
1621657649.6227615,2225,12.90999984741211
1621657650.1285362,2400,13.850000381469727
1621657650.4649048,2600,14.619999885559082
1621657650.5867264,2675,14.819999694824219
1621657650.6246793,2700,15.350000381469727
1621657650.9299884,2875,16.6200008392334
1621657651.1255877,3000,17.3799991607666
1621657651.4245799,3200,18.549999237060547
1621657651.5367372,3275,18.770000457763672
1621657651.5759203,3300,18.860000610351562
1621657651.9504645,3525,20.440000534057617
1621657652.0214064,3575,20.799999237060547
1621657652.058807,3600,20.799999237060547
1621657652.3755927,3800,21.190000534057617
1621657652.577722,3925,21.959999084472656
1621657652.704562,4000,22.43000030517578
1621657653.066313,4225,23.739999771118164
1621657653.1066496,4250,24.049999237060547
1621657653.447068,4475,24.760000228881836
1621657653.4864516,4500,24.760000228881836
1621657653.6808908,4625,25.3700008392334
1621657653.7679727,4675,25.149999618530273
1621657653.807231,4700,25.450000762939453
1621657653.9780083,4800,25.670000076293945
1621657654.293739,5000,26.899999618530273
1621657654.6146634,5200,27.420000076293945
1621657654.6526346,5225,27.420000076293945
1621657654.6943326,5250,27.790000915527344
1621657654.8439212,5350,28.15999984741211
1621657655.3227959,5625,28.049999237060547
1621657655.586672,5775,28.229999542236328
1621657655.7943366,5900,28.43000030517578
1621657655.9176052,5975,28.43000030517578
1621657656.4099486,6275,29.829999923706055
1621657656.6511686,6425,31.420000076293945
1621657656.8535066,6550,31.770000457763672
1621657656.9799564,6625,31.670000076293945
1621657657.1558383,6725,31.959999084472656
1621657657.332598,6825,32.04999923706055
1621657657.4201338,6875,32.11000061035156
1621657659.3666174,7350,34.86000061035156
1621657659.6570022,7475,35.54999923706055
1621657659.706002,7500,35.41999816894531
1621657659.9929314,7625,35.849998474121094
1621657660.286308,7725,37.290000915527344
1621657660.3465612,7750,37.290000915527344
1621657660.4765792,7800,37.290000915527344
1621657661.1437235,8000,39.369998931884766
1621657661.1982465,8025,39.369998931884766
1621657661.5665746,8175,40.220001220703125
1621657661.6076493,8200,40.220001220703125
1621657661.650053,8225,40.959999084472656
1621657661.790962,8300,40.90999984741211
1621657662.283205,8525,42.38999938964844
1621657662.682849,8725,43.79999923706055
1621657664.078655,9125,45.45000076293945
1621657664.2960446,9225,46.810001373291016
1621657664.756763,9375,47.16999816894531
1621657665.0458899,9475,48.5
1621657665.1536715,9525,48.529998779296875
1621657665.7427382,9825,48.83000183105469
1621657665.788289,9850,48.83000183105469
1621657666.495862,10250,51.880001068115234
1621657667.1397886,10575,54.2400016784668
1621657667.1879933,10600,54.2400016784668
1621657667.2901857,10650,54.75
1621657667.769087,10800,55.90999984741211
1621657668.177647,11025,55.599998474121094
1621657668.2635992,11075,55.599998474121094
1621657668.3057249,11100,56.41999816894531
1621657668.4490867,11175,56.720001220703125
1621657668.721732,11325,56.54999923706055
1621657669.1043181,11550,57.630001068115234
1621657669.226769,11625,57.630001068115234
1621657669.2739859,11650,58.279998779296875
1621657669.6783483,11875,59.779998779296875
1621657669.7212987,11900,59.779998779296875
1621657670.391077,12275,61.81999969482422
1621657670.4777381,12325,61.93000030517578
1621657670.5694823,12375,62.09000015258789
1621657671.3227022,12725,63.849998474121094
1621657671.5596828,12850,63.689998626708984
1621657671.6510708,12900,63.689998626708984
1621657671.7830596,12975,63.81999969482422
1621657672.1526341,13175,64.37999725341797
1621657672.4456027,13325,65.4000015258789
1621657672.6400957,13375,64.29000091552734
1621657672.811932,13450,62.0
1621657673.0654,13600,62.720001220703125
1621657673.2992868,13725,62.720001220703125
1621657673.7313328,13975,65.69000244140625
1621657673.8295732,14025,65.69000244140625
1621657674.0233877,14125,65.69000244140625
1621657674.3008778,14275,63.720001220703125
1621657674.4797668,14375,62.81999969482422
1621657674.5205061,14400,62.880001068115234
1621657674.7513058,14525,62.63999938964844
1621657674.8415918,14575,62.189998626708984
1621657674.913394,14600,61.91999816894531
1621657675.0142388,14650,61.91999816894531
1621657675.110626,14700,62.529998779296875
1621657675.156981,14725,62.529998779296875
1621657675.38977,14850,63.349998474121094
1621657675.4367452,14875,63.349998474121094
1621657675.8459425,15100,61.95000076293945
1621657676.154319,15250,63.16999816894531
1621657676.257668,15300,60.88999938964844
1621657676.4697554,15425,59.2599983215332
1621657676.6749387,15550,59.4900016784668
1621657676.7615905,15600,59.4900016784668
1621657677.283842,15900,56.84000015258789
1621657677.5789192,16075,57.099998474121094
1621657677.6172483,16100,57.099998474121094
1621657677.6976395,16150,57.099998474121094
1621657677.7398524,16175,58.790000915527344
1621657677.7869732,16200,58.790000915527344
1621657677.8258636,16225,58.790000915527344
1621657677.9057946,16275,58.790000915527344
1621657678.0435236,16350,58.560001373291016
1621657678.214557,16450,58.560001373291016
1621657678.435284,16575,56.54999923706055
1621657678.5664425,16650,55.4900016784668
1621657678.7387033,16750,55.689998626708984
1621657678.8602011,16825,55.5099983215332
1621657678.9016514,16850,55.599998474121094
1621657678.9885864,16900,55.650001525878906
1621657679.0299897,16925,55.779998779296875
1621657679.1726718,17000,55.779998779296875
1621657679.2155797,17025,55.779998779296875
1621657679.3369367,17100,56.529998779296875
1621657679.3779104,17125,56.529998779296875
1621657679.593015,17250,57.869998931884766
1621657679.6349354,17275,57.790000915527344
1621657679.923801,17450,58.720001220703125
1621657680.0569055,17525,58.720001220703125
1621657680.2249606,17625,58.369998931884766
1621657680.3401985,17700,56.13999938964844
1621657680.4403439,17750,54.7599983215332
1621657680.5239267,17800,54.22999954223633
1621657680.7033513,17900,51.400001525878906
1621657680.886131,18000,50.91999816894531
1621657681.0089388,18075,50.20000076293945
1621657681.047939,18100,50.20000076293945
1621657681.0925436,18125,50.20000076293945
1621657681.4188533,18300,49.709999084472656
1621657681.679687,18450,49.709999084472656
1621657681.7721107,18500,49.709999084472656
1621657681.8220453,18525,49.709999084472656
1621657681.9783292,18625,49.709999084472656
1621657682.134737,18725,54.130001068115234
1621657682.2614896,18800,54.130001068115234
1621657682.3066366,18825,54.130001068115234
1621657682.3538685,18850,54.130001068115234
1621657682.436813,18900,54.130001068115234
1621657682.5225177,18950,54.130001068115234
1621657682.8936121,19175,58.9900016784668
1621657682.9380465,19200,58.9900016784668
1621657683.057446,19275,58.9900016784668
1621657683.1040497,19300,58.9900016784668
1621657683.1501606,19325,58.9900016784668
1621657683.236605,19375,58.9900016784668
1621657683.2737563,19400,58.9900016784668
1621657683.5114813,19550,58.9900016784668
1621657683.670164,19650,58.9900016784668
1621657683.7185786,19675,63.79999923706055
1621657683.8010752,19725,63.79999923706055
1621657683.8827038,19775,63.79999923706055
1621657684.0084846,19850,63.79999923706055
1621657684.0499287,19875,63.79999923706055
1621657684.0951111,19900,63.79999923706055
1621657684.1405153,19925,63.79999923706055
1621657684.2613823,20000,63.79999923706055
1621657684.4242935,20100,63.79999923706055
1621657684.631776,20225,68.66999816894531
1621657684.6740046,20250,68.66999816894531
1621657684.7252767,20275,68.66999816894531
1621657684.979217,20425,68.66999816894531
1621657685.2190988,20575,68.66999816894531
1621657685.3958862,20675,73.4800033569336
1621657685.5214376,20750,73.4800033569336
1621657685.7023797,20850,73.4800033569336
1621657685.8760898,20950,73.4800033569336
1621657685.963188,21000,73.4800033569336
1621657686.1800067,21125,76.98999786376953
1621657686.3113782,21200,76.98999786376953
1621657687.2227223,21725,67.76000213623047
1621657687.3137274,21775,67.76000213623047
1621657687.3616154,21800,67.76000213623047
1621657687.5413558,21900,67.76000213623047
1621657687.6260571,21950,69.72000122070312
1621657687.792758,22050,67.2300033569336
1621657687.875238,22100,67.2300033569336
1621657688.6727662,22300,69.20999908447266
1621657689.1869707,22450,69.20999908447266
1621657689.4593036,22550,69.20999908447266
1621657689.9405532,22725,74.0199966430664
1621657690.0194278,22750,74.0199966430664
1621657690.0934546,22775,74.0199966430664
1621657690.1716454,22800,74.0199966430664
1621657690.4995973,22925,74.0199966430664
1621657690.6275823,22975,74.0199966430664
1621657690.8277905,23050,74.0199966430664
1621657690.896552,23075,74.0199966430664
1621657691.0172143,23125,74.0199966430664
1621657691.4702263,23325,78.75
1621657691.5262382,23350,78.75
1621657691.6970334,23425,78.75
1621657692.0593045,23600,78.75
1621657692.2618527,23675,78.75
1621657692.8604565,23900,83.37999725341797
1621657692.9656646,23950,83.37999725341797
1621657693.0131922,23975,83.37999725341797
1621657693.063964,24000,83.37999725341797
1621657693.236109,24075,83.37999725341797
1621657693.2869127,24100,83.37999725341797
1621657693.4851294,24200,83.37999725341797
1621657693.7284334,24325,88.0999984741211
1621657693.772432,24350,88.0999984741211
1621657693.9650702,24450,88.0999984741211
1621657694.016595,24475,88.0999984741211
1621657694.0637195,24500,88.0999984741211
1621657694.1155574,24525,88.0999984741211
1621657694.3167858,24625,88.20999908447266
1621657694.3624032,24650,88.20999908447266
1621657694.4984102,24725,88.20999908447266
1621657694.5455494,24750,88.20999908447266
1621657694.9395993,24950,84.9000015258789
1621657695.1504807,25050,84.83999633789062
1621657695.2541697,25100,84.83999633789062
1621657695.3577268,25150,84.83999633789062
1621657695.4044678,25175,84.83999633789062
1621657695.74,25350,84.83999633789062
1621657695.7878313,25375,84.83999633789062
1621657695.8315501,25400,84.83999633789062
1621657695.9699893,25475,89.69999694824219
1621657696.361057,25675,89.69999694824219
1621657696.4599543,25725,89.69999694824219
1621657696.6616132,25825,89.69999694824219
1621657696.7112527,25850,89.69999694824219
1621657696.8771412,25925,89.69999694824219
1621657697.0082161,25975,94.51000213623047
1621657697.3599305,26150,94.51000213623047
1621657697.9187684,26425,94.51000213623047
1621657698.0072896,26475,99.41999816894531
1621657698.281708,26625,99.41999816894531
1621657698.330269,26650,99.41999816894531
1621657698.4299943,26700,99.41999816894531
1621657698.5364356,26750,99.41999816894531
1621657698.773404,26850,99.41999816894531
1621657698.967066,26950,99.41999816894531
1621657699.0702689,27000,104.2300033569336
1621657699.3076599,27125,104.2300033569336
1621657699.352005,27150,104.2300033569336
1621657699.3947318,27175,104.2300033569336
1621657699.803509,27375,104.2300033569336
1621657700.101285,27525,109.05999755859375
1621657700.2973056,27625,109.05999755859375
1621657700.346846,27650,109.05999755859375
1621657700.393169,27675,109.05999755859375
1621657700.8399742,27900,109.05999755859375
1621657700.9379666,27950,109.05999755859375
1621657701.0988288,28025,113.87000274658203
1621657701.4002419,28175,113.87000274658203
1621657701.449946,28200,113.87000274658203
1621657701.7938304,28375,113.87000274658203
1621657701.8944578,28425,113.87000274658203
1621657702.893802,28925,118.6500015258789
1621657702.943008,28950,118.6500015258789
1621657703.1323211,29050,123.37000274658203
1621657703.1741967,29075,123.37000274658203
1621657703.2204642,29100,123.37000274658203
1621657704.1264021,29550,127.58000183105469
1621657704.2784345,29625,127.58000183105469
1621657704.3719811,29675,127.58000183105469
1621657704.7165475,29850,127.58000183105469
1621657704.7709656,29875,127.58000183105469
1621657705.0739563,30025,132.27000427246094
1621657705.16211,30075,132.27000427246094
1621657705.4043636,30200,132.27000427246094
1621657705.504424,30250,132.27000427246094
1621657705.611249,30300,132.27000427246094
1621657705.814024,30400,132.27000427246094
1621657706.3045263,30650,137.11000061035156
1621657706.742645,30850,137.11000061035156
1621657706.7970366,30875,137.11000061035156
1621657706.8461015,30900,137.11000061035156
1621657706.9483812,30950,137.11000061035156
1621657707.100794,31025,141.8699951171875
1621657707.3505795,31150,141.8699951171875
1621657707.5128024,31225,141.8699951171875
1621657707.801616,31375,141.8699951171875
1621657707.8992212,31425,141.8699951171875
1621657707.9961884,31475,146.60000610351562
1621657708.044192,31500,146.60000610351562
1621657708.1945648,31575,146.60000610351562
1621657708.2943156,31625,146.60000610351562
1621657708.4317563,31700,148.5
1621657708.8310003,31900,148.5
1621657709.1765134,32075,148.5
1621657709.4766307,32225,153.25999450683594
1621657709.6719544,32325,153.25999450683594
1621657709.7148283,32350,153.25999450683594
1621657709.7677073,32375,153.25999450683594
1621657709.8127115,32400,153.25999450683594
1621657710.1415493,32550,153.25999450683594
1621657710.3275359,32625,153.25999450683594
1621657710.685856,32800,157.9499969482422
1621657710.7893867,32850,157.9499969482422
1621657710.9556086,32925,157.9499969482422
1621657711.0089304,32950,157.9499969482422
1621657711.1865385,33025,157.9499969482422
1621657711.4746506,33175,157.9499969482422
1621657711.5652773,33225,162.60000610351562
1621657711.7112079,33300,162.60000610351562
1621657711.8712385,33375,162.60000610351562
1621657711.9214664,33400,162.60000610351562
1621657712.0146723,33450,162.60000610351562
1621657712.057436,33475,162.60000610351562
1621657712.3549752,33625,162.60000610351562
1621657712.9708729,33925,166.52999877929688
1621657713.5171745,34200,169.92999267578125
1621657713.7062604,34300,169.92999267578125
1621657714.1609259,34525,169.92999267578125
1621657714.3985913,34650,169.92999267578125
1621657714.4412909,34675,169.92999267578125
1621657714.5899901,34750,174.22999572753906
1621657714.6416461,34775,174.22999572753906
1621657714.7451775,34825,174.22999572753906
1621657714.792119,34850,174.22999572753906
1621657714.9390335,34925,174.22999572753906
1621657715.7759888,35350,177.47000122070312
1621657715.8312173,35375,177.47000122070312
1621657715.878792,35400,177.47000122070312
1621657716.1294453,35525,177.47000122070312
1621657716.2740517,35600,177.47000122070312
1621657716.4863875,35700,177.47000122070312
1621657716.543641,35725,177.47000122070312
1621657716.5893753,35750,177.47000122070312
1621657716.785821,35850,182.0800018310547
1621657716.839918,35875,182.0800018310547
1621657716.984284,35950,182.0800018310547
1621657717.1821663,36050,182.0800018310547
1621657717.2824101,36100,182.0800018310547
1621657718.0136592,36450,186.69000244140625
1621657718.4513216,36675,186.69000244140625
1621657718.5018325,36700,186.69000244140625
1621657719.0330677,36975,190.27000427246094
1621657719.438307,37175,190.27000427246094
1621657719.489055,37200,190.27000427246094
1621657719.638713,37275,194.6999969482422
1621657719.74306,37325,194.77000427246094
1621657719.7955132,37350,194.77000427246094
1621657720.2005029,37550,194.77000427246094
1621657720.2520497,37575,194.77000427246094
1621657720.3019328,37600,194.77000427246094
1621657720.5030015,37700,194.77000427246094
