Wall time,Step,Value
1621544642.2562103,163000,-200.0
1621544647.7770755,165000,-200.0
1621544650.446361,166000,-200.0
1621544655.903986,168000,-200.0
1621544658.6008446,169000,-200.0
1621544661.3333669,170000,-200.0
1621544667.0642626,172000,-200.0
1621544669.8122241,173000,-200.0
1621544678.0535054,176000,-200.0
1621544680.7942536,177000,-200.0
1621544683.4947917,178000,-200.0
1621544686.0846586,179000,-200.0
1621544691.4694407,181000,-200.0
1621544694.4039838,182000,-200.0
1621544700.0036676,184000,-200.0
1621544705.5630498,186000,-200.0
1621544708.3233948,187000,-200.0
1621544711.107254,188000,-200.0
1621544713.9827332,189000,-200.0
1621544719.6596243,190998,-199.97999572753906
1621544722.350614,191998,-199.97999572753906
1621544730.9729404,194998,-199.97999572753906
1621544742.2879176,198983,-199.8300018310547
1621544753.2276428,202942,-199.4199981689453
1621544761.7239003,205893,-198.92999267578125
1621544764.487271,206893,-198.92999267578125
1621544767.3400486,207870,-198.6999969482422
1621544770.3030796,208863,-198.6300048828125
1621544773.088958,209863,-198.6300048828125
1621544781.517912,212759,-197.61000061035156
1621544784.241619,213719,-197.2100067138672
1621544787.016535,214704,-197.05999755859375
1621544789.8888433,215704,-197.05999755859375
1621544797.493252,218314,-193.30999755859375
1621544800.171158,219258,-192.8300018310547
1621544802.923321,220200,-192.25
1621544805.206139,221011,-190.66000366210938
1621544807.7682686,221859,-189.1699981689453
1621544810.1417015,222653,-187.50999450683594
1621544815.7215345,224491,-185.97999572753906
1621544818.1818748,225349,-184.55999755859375
1621544820.6627173,226177,-183.07000732421875
1621544825.5569649,227842,-179.7899932861328
1621544828.154429,228730,-179.0399932861328
1621544830.4596667,229532,-177.47000122070312
1621544833.0227408,230446,-176.8699951171875
1621544835.219668,231215,-174.9600067138672
1621544837.4551775,231972,-172.67999267578125
1621544844.5851393,234374,-169.2100067138672
1621544846.8761806,235181,-168.6699981689453
1621544851.5998366,236767,-165.6699981689453
1621544861.6469803,240220,-166.58999633789062
1621544864.0119572,241047,-165.55999755859375
1621544868.494393,242625,-164.47999572753906
1621544871.0622425,243496,-164.5399932861328
1621544873.6837206,244342,-165.0
1621544876.0635984,245158,-164.27999877929688
1621544878.6765807,246030,-164.97999572753906
1621544881.2331321,246888,-164.4199981689453
1621544888.5893736,249388,-165.9600067138672
1621544895.3408647,251787,-166.05999755859375
1621544897.667297,252576,-166.24000549316406
1621544900.1233556,253403,-166.36000061035156
1621544902.5156605,254243,-166.75
1621544907.6395462,255996,-166.6699981689453
1621544912.4621572,257651,-166.0399932861328
1621544917.442626,259318,-166.92999267578125
1621544922.36288,261024,-166.82000732421875
1621544927.1927457,262713,-166.8300018310547
1621544929.8169987,263583,-166.9499969482422
1621544932.5375385,264491,-167.3300018310547
1621544935.202533,265407,-168.4600067138672
1621544937.9170735,266320,-169.32000732421875
1621544942.3090298,267847,-168.42999267578125
1621544945.175644,268793,-170.05999755859375
1621544950.5036116,270607,-172.0399932861328
1621544955.5149825,272295,-171.75
1621544960.4321446,273977,-171.97999572753906
1621544972.6950908,278110,-170.86000061035156
1621544977.4843857,279741,-170.27999877929688
1621544980.1158884,280601,-170.17999267578125
1621544985.0222144,282247,-168.39999389648438
1621544987.411599,283063,-167.42999267578125
1621544989.7075653,283872,-167.4199981689453
1621544992.3920174,284779,-169.32000732421875
1621544994.9575846,285672,-168.7899932861328
1621544997.442308,286538,-167.88999938964844
1621545000.1911337,287468,-168.61000061035156
1621545002.6742625,288299,-168.75
1621545004.9856486,289096,-168.00999450683594
1621545007.3677971,289921,-167.9600067138672
1621545016.3888223,292976,-165.41000366210938
1621545018.7897708,293803,-165.3300018310547
1621545023.6543822,295504,-165.97000122070312
1621545030.7428854,297892,-164.3300018310547
1621545040.1999395,301066,-162.8699951171875
1621545042.5351014,301836,-161.63999938964844
1621545044.5565114,302548,-160.10000610351562
1621545046.7652304,303321,-158.52999877929688
1621545051.4889908,304956,-158.60000610351562
1621545053.841191,305773,-158.52000427246094
1621545056.0015001,306511,-158.60000610351562
1621545058.209899,307285,-159.66000366210938
1621545060.6462336,308102,-159.50999450683594
1621545063.259285,308962,-159.86000061035156
1621545070.8939722,311525,-160.2100067138672
1621545073.4628184,312389,-161.4199981689453
1621545078.2218008,313968,-160.75999450683594
1621545082.5972805,315445,-159.5500030517578
1621545087.654963,317130,-160.63999938964844
1621545091.8117266,318522,-159.74000549316406
1621545096.221978,319978,-158.32000732421875
1621545099.0935664,320934,-159.77999877929688
1621545101.8414056,321845,-160.72000122070312
1621545104.1904352,322604,-160.92999267578125
1621545106.9385662,323510,-162.25
1621545109.919208,324510,-164.0800018310547
1621545112.0442092,325210,-162.47999572753906
1621545114.6790085,326071,-162.58999633789062
1621545117.3191576,326961,-162.49000549316406
1621545122.591196,328683,-162.94000244140625
1621545127.7644727,330375,-164.07000732421875
1621545130.7441878,331320,-165.83999633789062
1621545135.21938,332866,-166.19000244140625
1621545139.8771684,334468,-166.9499969482422
1621545142.7131703,335384,-168.6199951171875
1621545145.302608,336206,-168.77000427246094
1621545147.4994335,336926,-169.47999572753906
1621545149.9273624,337774,-168.39999389648438
1621545152.5132873,338655,-168.10000610351562
1621545155.2198267,339560,-169.55999755859375
1621545157.7625937,340418,-169.0800018310547
1621545160.7370806,341418,-169.0800018310547
1621545163.2994375,342241,-170.30999755859375
1621545165.579359,342983,-169.1199951171875
1621545170.8130636,344729,-169.55999755859375
1621545173.8668258,345729,-170.4600067138672
1621545179.4780846,347565,-171.89999389648438
1621545184.7281282,349284,-171.42999267578125
1621545187.119476,350080,-172.13999938964844
1621545189.9473767,351032,-174.16000366210938
1621545192.4921563,351936,-174.67999267578125
1621545194.8402195,352743,-173.58999633789062
1621545198.9760232,354104,-171.77999877929688
1621545200.7756155,354703,-169.2899932861328
1621545206.081895,356461,-169.00999450683594
1621545208.0601091,357140,-167.22000122070312
1621545210.7690573,358059,-166.41000366210938
1621545213.0107627,358813,-165.72000122070312
1621545215.1394265,359535,-165.52000427246094
1621545219.7878776,361073,-163.44000244140625
